gene,log2FC,pvalue,padj
Nectin2,0.9206807217214372,0.0007455082330765058,0.28007197981028037
Isoc2b,1.1287927473890553,0.0007556687133286995,0.28007197981028037
Fgd1,-3.803144584776473,0.0007707165602832662,0.28007197981028037
Hmgb1,0.5473528171977726,0.0007805436624365942,0.28007197981028037
Ube2ql1,-1.2892990573431193,0.0007825090120959441,0.28007197981028037
Neurod4,-0.753330217875833,0.0008068239471598856,0.28007197981028037
Il1b,1.681737382774239,0.000817263809296594,0.28007197981028037
Crip1,1.353714358644143,0.0008365618147432624,0.28007197981028037
Cx3cr1,-4.16624197217495,0.000873742092614612,0.28007197981028037
Gpd2,-0.6160160372152088,0.000874188945183539,0.28007197981028037
Gm7389,1.9931593114228388,0.0009010923198935775,0.28007197981028037
Sncg,-1.6620790885711463,0.0009177929909289111,0.28007197981028037
Gstt1,-1.990020369331388,0.0009193205836735605,0.28007197981028037
Avil,-2.939003487542722,0.0009454518513127539,0.28007197981028037
Plbd1,1.790589797037244,0.0009495316097044654,0.28007197981028037
Sult4a1,-1.1389639396205222,0.0009524530065353449,0.28007197981028037
Amdhd2,0.7847580248519339,0.0009625710496305357,0.28007197981028037
Trim12c,1.832334327643089,0.0009742675639434065,0.28007197981028037
Ptprr,-0.7800318309604748,0.0009786490711769943,0.28007197981028037
Ankrd37,-1.1032802743992765,0.000986954133377129,0.28007197981028037
Senp5,0.5761984827510513,0.000993128479022971,0.28007197981028037
Ltap1,0.30770477031759746,0.0009990252186099567,0.28007197981028037
Ptpa,0.301935202992059,0.00100130349309272,0.28007197981028037
Henmt1,-4.167683934406936,0.0010119932530743138,0.28007197981028037
Btrc,-0.5190461407445621,0.0010311878640419808,0.28007197981028037
Ebf1,-1.145454907314729,0.0010315066311833007,0.28007197981028037
Gm15590,2.4610182814840136,0.0010517178711182181,0.28007197981028037
Sms,-0.6414694243340016,0.0010660286977627242,0.28007197981028037
Scg2,-0.9406588235130933,0.0010690952367930523,0.28007197981028037
Vmn2r-ps20,-1.9631878219523453,0.0011125420469991316,0.28007197981028037
Ptprz1,-1.2979599287100854,0.0011737077768238912,0.28007197981028037
Abcb11,-4.4043194814027835,0.0011856289061595335,0.28007197981028037
Efcab5,-3.5672161480104982,0.0011957407305176887,0.28007197981028037
Ssbp2,-0.7057991448602721,0.0012113800432453016,0.28007197981028037
Arsj,-4.440541660551802,0.0012128003913000113,0.28007197981028037
Il1rn,2.944859300742281,0.0012164325258083256,0.28007197981028037
Scgn,-1.0825047066621334,0.001236758902961527,0.28007197981028037
Limk1,1.1190850575706843,0.0012649442665801011,0.28007197981028037
Map9,-1.315547189115362,0.0012727655033794975,0.28007197981028037
Gcgr,-3.591096784978006,0.0012790875907096905,0.28007197981028037
Gpr157,1.0836302389839094,0.0013020488981054827,0.28007197981028037
Cep85,0.7992996754487205,0.0013223474876211802,0.28007197981028037
Lynx1,-1.172116469655844,0.0013265123717045788,0.28007197981028037
Ten1,0.5067340849260464,0.001329268243442259,0.28007197981028037
H2-DMb2,1.3665794270165907,0.0013392758804188604,0.28007197981028037
Sack1e,-3.268781585947468,0.0013531149556706902,0.28007197981028037
Mycbp,0.7791958464661173,0.0013764898438772156,0.28007197981028037
Kremen2,-3.883161896300286,0.0013860568309823418,0.28007197981028037
Asic3,-1.4437983079223242,0.0013880697283342768,0.28007197981028037
Gm12481,1.878584821758536,0.0013906219538921266,0.28007197981028037
Elovl6,-1.1498858484884877,0.0013942285406015427,0.28007197981028037
Ube3c,-0.7807465250369159,0.0014029262190941578,0.28007197981028037
Atl2,0.4980160105963858,0.0014077809973608673,0.28007197981028037
Fbxo11,-0.6692078114609448,0.001408218444676399,0.28007197981028037
Acss2,-0.6203060482149425,0.0014128443156174865,0.28007197981028037
D8Ertd738e,0.5786866618659889,0.0014164951374003064,0.28007197981028037
Peg3,-1.1199431660123622,0.0014265293463591353,0.28007197981028037
Pla2g2f,-5.005943204987157,0.001430369305668562,0.28007197981028037
Slc25a3,-0.3287522219382293,0.0014355932029763048,0.28007197981028037
Rit2,-0.7081819577025534,0.0014376072470819203,0.28007197981028037
Cript,-0.2513825052799241,0.0014500412553965917,0.28007197981028037
Ephb6,-0.9827354583322894,0.0014611642134626872,0.28007197981028037
Gar1,0.5658467514053243,0.0014790875740539212,0.28007197981028037
Gm6397,-2.4880909415400296,0.0014851795434547672,0.28007197981028037
Ldb2,-1.102445293844351,0.0015000040895644415,0.28007197981028037
B4galt5,1.112986021469962,0.0015018629228635803,0.28007197981028037
Cxcr6,-4.516150335186762,0.0015287174911231872,0.2826842722030734
1700003E16Rik,-1.6793427724213839,0.0015818024923846502,0.28769642428150793
Gm9830,1.2690773293611244,0.0015819707947313092,0.28769642428150793
