gene,log2FC,pvalue,padj
Exosc3,0.3419197450872442,0.0031857267317670344,0.19478943103202856
Syt3,-0.6908092540042308,0.0031956931991253368,0.19478943103202856
Sv2a,-1.0683190872082609,0.0031963444714383396,0.19478943103202856
Cdkn1b,0.4886968737140398,0.003202536849117997,0.19478943103202856
Lgals1,1.6911712007051793,0.0032179486402893016,0.19478943103202856
Snap47,-0.4950844705082851,0.0032220261062003677,0.19478943103202856
mt-Nd1,0.9600490938991442,0.0032324268266394475,0.19478943103202856
Nat8f3,1.5829329125891092,0.0032517635880304403,0.19478943103202856
Vmn2r26,0.7892899563828744,0.0032560489405095254,0.19478943103202856
Swt1,0.6923802867939237,0.0032633209512864065,0.19478943103202856
Blmh,-0.25783745886800524,0.0032660216710435207,0.19478943103202856
Uxt,0.853144088803794,0.0032679290588989262,0.19478943103202856
Dbn1,-1.2998215838491127,0.003311718736197395,0.19605768072681432
Sqstm1,-0.2814954628720656,0.0033135049850289127,0.19605768072681432
Nrxn3,-0.39473746633915496,0.0033297491053206115,0.19605768072681432
Pex39,0.8670317276262649,0.0033391707134285235,0.19605768072681432
Vmn2r53,0.636645832052352,0.0033446446485379472,0.19605768072681432
Rnf111,0.29373138970106005,0.0033693944962866966,0.19605768072681432
Sptbn2,-0.9747044391570476,0.003391650154277935,0.19605768072681432
Prph,2.610892708721798,0.003394017487371991,0.19605768072681432
Ints9,-0.38813031346971094,0.0033968616345946287,0.19605768072681432
Tcstv1a,5.000198340116105,0.0033989201164814327,0.19605768072681432
4930431P19Rik,0.7315450535507839,0.003406889971576233,0.19605768072681432
Kcnh2,-0.8374604657790883,0.003416069215613657,0.19605768072681432
Stx1a,-0.928939078611406,0.0034189017991628928,0.19605768072681432
Pvalb,2.229783314114975,0.0034207388481757484,0.19605768072681432
Or10ag54,0.8056261038965662,0.003428198943734128,0.19605768072681432
Tgfb3,-1.35254797886188,0.003439046820996849,0.19605768072681432
Copg1,-0.7792336063644871,0.003462474704432501,0.19605768072681432
Gm47968,0.6178073098340544,0.0034714293175014455,0.19605768072681432
mt-Nd2,1.1477595120398867,0.003472819189569394,0.19605768072681432
Eif2d,-0.4600371986164298,0.0034812653630314667,0.19605768072681432
Mrpl22,0.2317692605449544,0.0034913482575401242,0.19605768072681432
Plppr1,-1.4788750163752935,0.0034954065286221894,0.19605768072681432
Rabac1,0.43098614022954074,0.0035255349644167187,0.19605768072681432
Vmn2r20,0.9404967452413286,0.0035308343502247486,0.19605768072681432
Rab3c,-0.9000502987296688,0.0035474086145160532,0.19605768072681432
Pnldc1,-3.4148229613787686,0.0035480747642932862,0.19605768072681432
St6galnac2,1.3523223426403206,0.0035493462449843445,0.19605768072681432
Cryab,4.745293627775903,0.0035602209416666698,0.19605768072681432
Kremen1,2.34855197021845,0.003560708115897823,0.19605768072681432
