source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,tissue,condition
MHCII+ Mac/APC,NK cell,Gnai2,Igf1r,0.7445151,1.0,0.2021468,-0.1458345821826584,-0.289602340441574,0.0014513793,0.7815637,1.0,0.41694024776303057,Retina,MB
NK cell,Neutrophil,Gnai2,Oprm1,0.8569685,0.8,0.5040832,-0.026740225321971053,-0.33332294573206656,0.003869419,0.8496266,1.0,0.41698111820523753,Retina,MB
B cell,Proliferating MG,Gnai2,Adcy9,0.9637761,0.01,0.48299286,0.2175672175795515,0.02091268060250301,0.009121448,0.84687597,0.2468219227008073,0.41698111820523753,Retina,MB
Neutrophil,Homeostatic MG,Grn,Sort1,0.8569343,0.0,0.6635684,0.20691029307163236,0.210522881404557,0.012887635,0.8663565,0.0370798822814872,0.41706610775064856,Retina,MB
T cell,T cell,Itgb3bp,Itgb5,0.84084594,0.99,0.20215678,-0.028673577211205843,-0.16938255929081758,0.0061971615,0.78156793,1.0,0.41706735271980266,Retina,MB
MHCII+ Mac/APC,T cell,Txlna,Stx4a,0.1577883,0.97,0.024894552,-0.04024212473628383,-0.0378688648951882,0.0036456133,0.5566629,1.0,0.41714139957598556,Retina,MB
MHCII+ Mac/APC,Proliferating MG,Serpine1,Lrp1,0.58814704,0.05,0.20216848,0.10100379543058254,0.029079481409983288,0.011543492,0.7815728,0.3901156024776742,0.4171944835060608,Retina,MB
Homeostatic MG,BAM,Ybx1,Notch1,0.5137604,1.0,0.17888872,-0.0197210368318528,-0.27881189898197983,0.0048271557,0.7709506,1.0,0.41721104264441305,Retina,MB
pDC,Proliferating MG,B2m,Tfrc,1.0872891,0.02,0.20218748,0.09193759010392899,0.07018767030483287,0.004120779,0.7815808,1.0,0.4172581305886862,Retina,MB
NK cell,B cell,Tnfsf10,Ccr6,0.85685194,0.0,0.7030709,2.3251677848266183,1.5280440073056831,0.26957312,0.86966884,2.220103661665527e-06,0.4173211161199035,Retina,MB
Proliferating MG,Homeostatic MG,Adam10,Cd44,0.75052506,0.04,0.20219156,0.06286317800223445,-0.4084213036383152,0.0024509188,0.78158253,1.0,0.4173216401244294,Retina,MB
DAM-like MG,NK cell,Fn1,Itga4_Itgb7,0.51140964,0.0,0.19124708,0.762744376553148,0.5799849783539531,0.021367718,0.7767954,0.013537472726344266,0.4173382026272927,Retina,MB
MHCII+ Mac/APC,Activated MG (Ccl5+),Fam3c,Lamp1,0.55839306,1.0,0.17886998,-0.2101941324519374,-0.09523987794197702,0.002491183,0.7709414,1.0,0.4173382026272927,Retina,MB
T cell,DAM-like MG,L1cam,Itga5_Itgb1,0.16236676,0.0,0.024896456,0.1489957642344112,0.06055958075210516,0.011323065,0.55667233,0.11571695553564186,0.4173557047926824,Retina,MB
Proliferating MG,Proliferating MG,Adam10,Gpnmb,0.75053436,0.0,0.20221668,0.1900564065993081,-0.05908904358099604,0.0058374405,0.78159314,0.4993171538367863,0.41738530013872355,Retina,MB
MHCII+ Mac/APC,B cell,Sema4d,Cd72,0.85668814,0.0,0.72831196,0.28535317771073515,0.31147649960351365,0.0077201785,0.87165475,0.15536449092279517,0.41740608400948753,Retina,MB
T cell,MHCII+ Mac/APC,Rps19,C5ar1,1.067343,0.0,0.48281583,0.015167687015026132,-0.13214961420729776,0.0034546861,0.8468522,1.0,0.41740608400948753,Retina,MB
BAM,Iron+ MG (Fth1+),Hgf,Itgb1,0.54248583,0.02,0.2022364,0.31255648913286943,0.3399337223621491,0.021853942,0.7816014,0.11802034690572988,0.41744882257753296,Retina,MB
T cell,Neutrophil,Csf1,Csf3r,0.67743623,0.0,0.20226179,0.17347460764247183,0.2912367868690471,0.015621818,0.7816122,0.06373542399412231,0.4175124955248084,Retina,MB
BAM,Neutrophil,Adam10,Notch1,0.6051815,0.03,0.17873794,0.05372203978980038,-0.07167319397238209,0.0067227734,0.7708762,0.5368474086253626,0.4175289190094246,Retina,MB
NK cell,Iron+ MG (Fth1+),App,Tnfrsf21,0.1722744,1.0,0.02489784,-0.44762406990843123,-0.8460138012856752,0.00074247073,0.5566792,1.0,0.4175700284942504,Retina,MB
Proliferating MG,DAM-like MG,Tgfb1,Eng,0.52992225,0.03,0.20230909,0.13820148081563272,-0.09703922021409869,0.011036562,0.7816321,0.6705457956205974,0.41757603086799455,Retina,MB
Proliferating MG,NK cell,Col14a1,Itga1_Itgb1,0.7584906,0.0,0.20232102,0.3771689981067536,0.4105327249639444,0.0120272385,0.7816372,0.013537472726344266,0.41763957265655316,Retina,MB
gdT cell,NK cell,Vim,Cd44,0.85648906,0.0,0.7039397,0.6401022410991144,0.5160990147753499,0.014721321,0.86973876,0.013537472726344266,0.4176611718112372,Retina,MB
BAM,gdT cell,Cfh,Itgam,0.60708827,1.0,0.20232973,-0.5898376703186464,-1.3222157259763836,0.0012041329,0.7816409,1.0,0.41770326499843974,Retina,MB
Homeostatic MG,Neutrophil,Vcl,Itgb5,0.82725483,1.0,0.20246339,-0.10241539474088693,-0.3036682357407815,0.0045353347,0.7816973,1.0,0.41776681969334023,Retina,MB
Neutrophil,Proliferating MG,Tnfsf13b,Tfrc,0.17664485,0.88,0.02491327,-0.031925492004522306,-0.13744115639907029,0.0042464556,0.55675566,1.0,0.4177843100004677,Retina,MB
T cell,DAM-like MG,C4b,Nrp1,0.6830557,0.0,0.20250118,0.2104883739919053,0.09576627446941871,0.010680759,0.7817131,0.07158922578167544,0.41783052497149126,Retina,MB
Homeostatic MG,Activated MG (Ccl5+),Adam9,Itgb5,0.6469661,1.0,0.17867988,-0.22854100498735017,-0.2882563460685734,0.004804047,0.7708475,1.0,0.41784695679510697,Retina,MB
Activated MG (Ccl5+),Neutrophil,Lgals3bp,Itgb1,0.5112486,1.0,0.2008986,-0.15357298416660095,-0.18204332827711722,0.0028154438,0.7810344,1.0,0.41791067021953077,Retina,MB
BAM,B cell,App,Ncstn,0.62922156,0.0,0.17863983,0.23990756869554883,0.15933110245985954,0.00907667,0.7708277,0.06541333500514138,0.4179742459503386,Retina,MB
B cell,NK cell,L1cam,Itgav_Itgb3,0.16308461,0.12,0.024917092,0.07081714999301102,0.00646527322191473,0.009093285,0.55677456,0.5119446444846748,0.41799860998885496,Retina,MB
pDC,T cell,Calr,Lrp1,0.85619617,0.97,0.6999822,-0.06874652860187229,-0.21523998664383326,0.005445477,0.8694191,1.0,0.4180013815293958,Retina,MB
gdT cell,Neutrophil,Lamc1,Itga6_Itgb1,0.51240593,0.0,0.20265126,0.26763350583977197,0.15142221457957322,0.013395341,0.78177637,0.03484314462758492,0.41802139130129157,Retina,MB
Activated MG (Ccl5+),Activated MG (Ccl5+),Lgals3bp,Itgb1,0.514555,1.0,0.20265317,-0.14993152339363555,0.0901529603271699,0.0028400328,0.7817771,1.0,0.4180851224559141,Retina,MB
MHCII+ Mac/APC,Proliferating MG,C1qb,C1qbp,1.122905,1.0,0.48240113,-0.12198453376656862,-0.3379813024799719,0.00595348,0.84679645,1.0,0.41808645049905446,Retina,MB
Neutrophil,Neutrophil,Ccl12,Ccr5,0.85618794,0.0,0.72800446,0.13795090033640314,0.12767184777481333,0.010519157,0.87163115,0.10958188967507711,0.41808645049905446,Retina,MB
T cell,T cell,Tgm2,Itgb1,0.6379961,0.0,0.20265357,0.17075292754034163,0.1277458421826789,0.010278923,0.78177726,0.06673242363941562,0.41814871587770486,Retina,MB
T cell,Neutrophil,Tgfb1,Lpp,0.8561568,0.0,0.72858715,0.06596013477529925,-0.011125310489585982,0.0059146928,0.8716759,0.47595426812105895,0.41817152608344865,Retina,MB
pDC,MHCII+ Mac/APC,B2m,Hfe,1.1547307,0.0,0.48237237,0.1810205018954352,0.27604389617677344,0.009498966,0.8467926,0.05623622093818391,0.41817152608344865,Retina,MB
T cell,MHCII+ Mac/APC,Trf,Hfe,0.55247384,0.7,0.20266323,0.04866279159289828,-0.04233953397531237,0.009600155,0.7817813,1.0,0.41821245997253265,Retina,MB
BAM,MHCII+ Mac/APC,Serpine1,Plaur,0.15888384,0.97,0.024920247,-0.05693526289117454,-0.11711150253964306,0.0047914735,0.55679023,1.0,0.4182128677859042,Retina,MB
NK cell,gdT cell,Gnai2,S1pr1,0.74424374,0.0,0.20268504,0.18113602905718756,-0.04873488540447603,0.0066792583,0.7817905,0.43090523195645314,0.41833982334225506,Retina,MB
pDC,NK cell,Gnai2,Igf1r,0.7463323,0.97,0.20269589,-0.1440617595552401,-0.38444222527016586,0.0014553217,0.78179514,1.0,0.4184034425885253,Retina,MB
gdT cell,Iron+ MG (Fth1+),Apoe,Lrp6,0.5830103,1.0,0.17845875,-0.6902306838976935,-1.5584173196317184,0.0008429152,0.7707381,1.0,0.41842003370162417,Retina,MB
DAM-like MG,MHCII+ Mac/APC,Adam10,Gpnmb,0.85607374,0.0,0.5214219,0.3517612914687435,0.33491913889651936,0.015052019,0.8517742,0.013537472726344266,0.4184267443312083,Retina,MB
MHCII+ Mac/APC,BAM,Ccl4,Ccr5,0.8560724,0.0,0.58850634,0.13801798932323012,0.059380765218087994,0.008525856,0.8592529,0.11809773182619347,0.4185118463642401,Retina,MB
B cell,MHCII+ MG,Sirpa,Cd47,0.19590113,1.0,0.024922783,-0.7769231689202197,-1.45334253559946,0.00015154868,0.5568027,1.0,0.418534277754556,Retina,MB
MHCII+ MG,B cell,Cd47,Sirpa,0.19590113,1.0,0.024922783,-0.7769231689202197,-1.45334253559946,0.00015154868,0.5568027,1.0,0.418534277754556,Retina,MB
T cell,NK cell,Tgfb1,Itgb5,0.5108636,1.0,0.18323542,-0.574302599613117,-1.278269286140718,0.000982543,0.7730635,1.0,0.41861107950189536,Retina,MB
Homeostatic MG,T cell,C4b,Nrp1,0.5965756,0.0,0.17841265,0.12381676954562816,0.10083527296933104,0.00941023,0.77071524,0.13577421975154766,0.41861107950189536,Retina,MB
DAM-like MG,NK cell,Trf,Ldlr,0.86949205,0.0,0.17840162,0.265678062279588,0.15761117965860158,0.006208155,0.7707099,0.33401276806193614,0.4186748705764569,Retina,MB
pDC,T cell,Lgals3bp,Itgb1,0.6380463,0.35,0.20276314,-0.023364625787914428,-0.11503804501397952,0.002841574,0.7818234,1.0,0.4187219242544293,Retina,MB
pDC,BAM,Grn,Tnfrsf1b,0.85598624,0.0,0.563272,0.17410200179957658,0.15822620517687647,0.0104044,0.8565819,0.0629460821493953,0.41876719212944574,Retina,MB
pDC,Neutrophil,Pros1,Mertk,0.782621,1.0,0.20278305,-0.4444533887248028,-0.9533063658547543,0.0015821758,0.7818318,1.0,0.41878572658910745,Retina,MB
Proliferating MG,Neutrophil,Sema3c,Nrp1_Plxna4,0.5309211,0.03,0.17839131,0.1235255422980259,-0.018370930004342256,0.009704693,0.7707047,0.33789712870247035,0.41880218344620124,Retina,MB
T cell,B cell,Cd34,Sell,0.5107796,0.0,0.18224657,0.7480009679733458,0.5751861961345817,0.022604473,0.77258843,0.012329385220046903,0.41880218344620124,Retina,MB
DAM-like MG,BAM,Grn,Tnfrsf1a,1.0702327,0.0,0.48202363,0.4305099431772295,0.37607026108426456,0.013157685,0.84674567,0.013537472726344266,0.41885232060436395,Retina,MB
Neutrophil,Homeostatic MG,C4b,C5ar2,0.15808105,0.02,0.02493072,0.04975197564013666,-0.012110103180449389,0.010480743,0.556842,0.37097774824360796,0.4188556307175776,Retina,MB
pDC,Homeostatic MG,Ceacam1,Havcr2,0.58968645,0.0,0.17839079,0.3105890563142558,0.3135062946448274,0.021113995,0.77070445,0.013537472726344266,0.418865993933355,Retina,MB
MHCII+ Mac/APC,gdT cell,Gnai2,S1pr1,0.74477667,0.0,0.20284663,0.18165613951130224,0.2526737409980879,0.0066845836,0.7818585,0.2990575552052875,0.4189132063156248,Retina,MB
BAM,pDC,App,Ncstn,0.62910753,0.0,0.17839001,0.23965727783223364,0.2756062391137581,0.009063976,0.77070403,0.065973472574075,0.41892966651220864,Retina,MB
Iron+ MG (Fth1+),B cell,Calr,Itgav,0.87122256,0.83,0.48196322,-0.1085905801264404,-0.1280665420087177,0.0029885725,0.8467375,1.0,0.4189374556881137,Retina,MB
pDC,MHCII+ Mac/APC,Lgals1,Cd69,0.7135143,0.0,0.20285249,0.987736883779063,1.1069135690055791,0.012175981,0.781861,0.013537472726344266,0.4189768836788268,Retina,MB
DAM-like MG,T cell,Actr2,Ldlr,0.63094383,0.0,0.17837983,0.13238725633484663,-0.08061659804254728,0.005923402,0.770699,0.5818899052727585,0.4189934899476185,Retina,MB
Activated MG (Ccl5+),pDC,Psap,Sort1,0.8557772,1.0,0.50081104,-0.21967567246461853,-0.17048287473070528,0.005301243,0.8492101,1.0,0.4190225973800389,Retina,MB
Homeostatic MG,Proliferating MG,Csf1,Sirpa,0.8645394,0.1,0.20287591,0.06430770366540296,-0.18281822242812631,0.009209452,0.78187084,1.0,0.41904071190967845,Retina,MB
Homeostatic MG,B cell,Ccl25,Ccr9,0.16057093,0.12,0.024931058,0.06527453233788126,-0.06813863414008417,0.0045908457,0.5568437,1.0,0.41906984110022627,Retina,MB
Activated MG (Ccl5+),DAM-like MG,Adam10,Tspan14,0.8557764,0.09,0.69194275,0.04751234800973411,0.06420861375748543,0.0067420956,0.86876196,0.466155196026174,0.4191077456794834,Retina,MB
MHCII+ Mac/APC,NK cell,Alcam,Chl1,0.69145584,0.0,0.2029188,1.0761195426470886,1.146846137843039,0.12588556,0.78188884,0.0001867361194602682,0.4191682433738909,Retina,MB
Homeostatic MG,Neutrophil,Csf1,Sirpa,0.7675748,0.82,0.17832421,-0.02076437343954947,-0.11714843141961964,0.008094939,0.7706714,1.0,0.4191847102504681,Retina,MB
DAM-like MG,Homeostatic MG,Sptan1,Ptpra,0.8557159,0.0,0.60863835,0.224621629859163,0.09280867369859391,0.0074947774,0.8612746,0.17982140608808714,0.4191928523648356,Retina,MB
gdT cell,Proliferating MG,Gnai2,Oprm1,0.8556875,0.48,0.64190155,-0.0062327341244106035,-0.3621880056606589,0.0049273334,0.864423,1.0,0.4192780138736102,Retina,MB
MHCII+ Mac/APC,Proliferating MG,Fabp5,Rxra,0.2117362,0.07,0.024942603,0.04720252934802082,0.08256171019570123,0.005891931,0.5569008,0.48290098231362916,0.419284069956943,Retina,MB
B cell,B cell,Ptpn6,Cd300lf,0.69876844,0.0,0.17830144,0.3718715507168124,0.250806772443899,0.007798588,0.77066016,0.1472407516580417,0.41931227092796963,Retina,MB
Neutrophil,MHCII+ Mac/APC,Gas6,Mertk,0.5868814,1.0,0.20293956,-0.2742711971835884,-0.5002852381403708,0.0050798655,0.7818976,1.0,0.41935951683832906,Retina,MB
Neutrophil,Proliferating MG,Gnas,Adrb2,0.9498854,1.0,0.4817116,-0.05610309033076798,-0.20343899337182275,0.0073057483,0.84670365,1.0,0.4193631819879365,Retina,MB
B cell,T cell,Gnai2,Cxcr3,0.87039775,0.0,0.17829716,0.3712215557542292,0.19920504938342404,0.011836753,0.770658,0.01861596475712548,0.4193761332160323,Retina,MB
DAM-like MG,NK cell,Plau,Itgb1,0.7497066,0.0,0.1782665,0.4234981377231933,0.44911044922467447,0.01694858,0.7706429,0.013537472726344266,0.4194398574812185,Retina,MB
gdT cell,pDC,Tgfb1,Tgfbr1_Tgfbr2,0.85565186,1.0,0.600083,-0.3171583798234716,-0.5759563233089486,0.0028649285,0.8604267,1.0,0.4194483567071582,Retina,MB
Iron+ MG (Fth1+),B cell,Spp1,Itgav_Itgb1,0.54187244,0.34,0.20294236,0.16235535715543226,0.31437336584609343,0.006008546,0.78189874,0.7523628340868154,0.4194551753869953,Retina,MB
Iron+ MG (Fth1+),B cell,Spp1,Itga4_Itgb1,0.54187244,0.34,0.20294236,0.16235535715543226,0.31437336584609343,0.006008546,0.78189874,0.7523628340868154,0.4194551753869953,Retina,MB
T cell,B cell,Ccl25,Ccr9,0.16062495,0.13,0.024945252,0.06540381047641869,-0.10379305915895651,0.0045934594,0.5569139,1.0,0.4194982566343589,Retina,MB
gdT cell,MHCII+ Mac/APC,Calr,Itgav,0.8555715,0.94,0.66382015,-0.11313036115427264,-0.24915363202574836,0.004116237,0.8663785,1.0,0.41953353803061944,Retina,MB
T cell,MHCII+ Mac/APC,Hsp90b1,Tlr7,0.7039538,1.0,0.20294794,-0.11989900238694003,-0.25101614382822424,0.0031544475,0.7819011,1.0,0.4196147349905496,Retina,MB
T cell,gdT cell,Ccl12,Ccr2,0.85549617,0.0,0.67310274,0.9774041871837696,0.6026745257781471,0.028401647,0.8671802,0.006655488792812817,0.41961872595766414,Retina,MB
Proliferating MG,B cell,Adam10,Tspan5,0.8554801,0.0,0.485872,0.34592804236976216,0.16985596157096677,0.012308352,0.8472609,0.027309593169994997,0.4197039204876363,Retina,MB
Proliferating MG,Iron+ MG (Fth1+),Angptl2,Pirb,0.17762269,0.17,0.024959743,0.11458118106753476,0.12280803189673474,0.012130661,0.5569856,0.5715902341170928,0.4197124617831427,Retina,MB
BAM,BAM,C4b,C3ar1,0.6762009,0.0,0.20296912,0.3805133894265685,0.34951127183632946,0.016020475,0.78191,0.013537472726344266,0.4197423828882988,Retina,MB
MHCII+ Mac/APC,T cell,Spp1,Itga4_Itgb1,0.56474745,0.0,0.17817016,0.2930137058980724,0.32560694527530637,0.0074304114,0.7705951,0.1838937022685288,0.4197590093779895,Retina,MB
Homeostatic MG,Homeostatic MG,Tgfb1,Itgb1,0.85545397,0.0,0.7295928,0.10286556740170139,-0.08818960960497413,0.006478585,0.87175304,0.6227929501388852,0.4197891216198799,Retina,MB
pDC,DAM-like MG,Gnai2,Oprm1,0.8554325,0.69,0.49542844,-0.029188109860338624,-0.2768778557482865,0.0038029836,0.84851694,1.0,0.4198743293537388,Retina,MB
NK cell,BAM,B2m,Hfe,1.1789058,0.0,0.48123494,0.1973723510059872,0.051524463298056045,0.009476566,0.8466394,0.130363450129441,0.4198743293537388,Retina,MB
pDC,Neutrophil,a,Mgrn1,0.16955279,0.97,0.024959788,-0.07555168062733333,-0.13562293101427492,0.0032796587,0.5569858,1.0,0.41992665507761273,Retina,MB
gdT cell,Neutrophil,Lamb3,Itga6_Itgb1,0.5126261,0.0,0.2029847,0.3410493504426721,0.17839797583025585,0.011631882,0.7819165,0.024302446752746138,0.419933830959236,Retina,MB
Iron+ MG (Fth1+),T cell,Sptan1,Ptpra,0.55729634,0.99,0.1781453,-0.1485442500928144,-0.271064634130969,0.0021936828,0.7705827,1.0,0.41995046250416457,Retina,MB
T cell,Activated MG (Ccl5+),Gnai2,Oprm1,0.85539,0.66,0.5095212,-0.02742779078233948,-0.03753778687545373,0.003911162,0.8503108,1.0,0.419959543688557,Retina,MB
MHCII+ MG,T cell,Gnai2,S1pr1,0.55108756,1.0,0.1780888,0.04474913675002434,0.2721693708642448,0.005868717,0.7705547,1.0,0.4200143895729189,Retina,MB
T cell,MHCII+ Mac/APC,Adam10,Cadm1,0.8553591,0.72,0.70449084,-0.018863480292700636,-0.08073061388240632,0.0071299355,0.8697831,1.0,0.42012994389636726,Retina,MB
B cell,NK cell,Ptdss1,Jmjd6,0.16435705,0.15,0.024961017,0.07501323761518816,0.02038733822831476,0.006041791,0.5569918,0.548044112318849,0.4201408061988002,Retina,MB
NK cell,BAM,Il15ra,Axl,0.65416354,0.0,0.17806588,0.650575276843147,0.5793196214742545,0.031294253,0.77054334,0.008161032855645477,0.420141973836322,Retina,MB
MHCII+ Mac/APC,B cell,Hsp90b1,Tlr1,0.6206746,0.95,0.17803718,0.02287044630673339,-0.02447093216921728,0.0067040566,0.7705291,1.0,0.4202059203383474,Retina,MB
Homeostatic MG,DAM-like MG,Hspa8,Adrb2,0.8950056,0.95,0.4810181,0.017986347200506445,-0.24308797065648807,0.0077628633,0.8466101,1.0,0.4202151780263905,Retina,MB
Homeostatic MG,Neutrophil,Mfng,Notch2,0.55322725,0.0,0.20308016,0.20349103002313074,0.2793367249099741,0.009839915,0.7819567,0.04124440447330532,0.4202532333514477,Retina,MB
pDC,BAM,Calr,Lrp1,0.85533464,0.93,0.6981935,-0.06968490490612135,-0.2520477927000634,0.0054315617,0.8692738,1.0,0.42030041875474905,Retina,MB
Homeostatic MG,DAM-like MG,Il16,Cd9,1.2745855,0.0,0.48100337,0.35883273734055066,0.3045651293616063,0.010808919,0.84660816,0.02336350791580412,0.42030041875474905,Retina,MB
Proliferating MG,T cell,Ccl5,Ccr1,0.15834635,1.0,0.024981365,-0.17643298004906272,-1.0432883903613355,0.0015910254,0.5570924,1.0,0.420354975787305,Retina,MB
T cell,Neutrophil,Pkm,Cd44,0.85530066,0.0,0.6684509,0.5258788614658493,0.7795714642130868,0.01085813,0.86678034,0.022764474778481925,0.4203856660807872,Retina,MB
T cell,DAM-like MG,Trf,Hfe,0.55273944,0.71,0.20312683,0.0492990267169489,-0.1621392161299945,0.009622116,0.7819762,1.0,0.42044483671458177,Retina,MB
BAM,MHCII+ MG,Rps19,C5ar1,0.85517174,1.0,0.55892676,-0.12824722477984796,-0.16391536806674023,0.0039992817,0.8561056,1.0,0.42047092000384867,Retina,MB
Proliferating MG,B cell,Lgals1,Cd69,0.60968435,0.0,0.20313212,1.0949139334293092,0.5912541408796786,0.012192765,0.78197837,0.013537472726344266,0.42050881394305323,Retina,MB
MHCII+ MG,Activated MG (Ccl5+),Adam10,Trem2,0.8550836,1.0,0.70980114,-0.3128136321060623,-0.11013011909154957,0.0036779977,0.8702078,1.0,0.42055618052327737,Retina,MB
Proliferating MG,MHCII+ Mac/APC,Angptl2,Pirb,0.17773913,0.04,0.024982203,0.11480147822738275,0.07711693734129328,0.012141577,0.55709654,0.3654512399650257,0.42056910320653906,Retina,MB
MHCII+ MG,B cell,Selplg,Itgb2,0.6282261,1.0,0.20318134,-0.3446535219082847,-0.3309096079058675,0.0017905072,0.78199905,1.0,0.42063664308804816,Retina,MB
Activated MG (Ccl5+),NK cell,Hsp90aa1,Itgb3,0.5380243,1.0,0.1779422,-0.033472167545671096,0.10809359079501338,0.0054714,0.7704818,1.0,0.4206531483989987,Retina,MB
B cell,DAM-like MG,Lamc1,Itga6_Itgb1,0.5887702,0.0,0.20320818,0.294153077639297,0.023857191533947414,0.0134321535,0.7820103,0.1838937022685288,0.4207004949758941,Retina,MB
MHCII+ Mac/APC,T cell,Tgfb1,Itgb1,0.8550558,0.0,0.6758812,0.09418315056310442,0.1707557383811137,0.0060016406,0.8674173,0.4516142077682848,0.4207267213486128,Retina,MB
Activated MG (Ccl5+),pDC,Hspa8,Ldlr,0.8807653,0.31,0.4806726,0.09971095097834894,0.25192339214537984,0.008263635,0.84656346,0.7193097448160927,0.4207267213486128,Retina,MB
Homeostatic MG,Neutrophil,Serpine1,Lrp1,0.51002836,0.13,0.19973841,0.0328634308717205,0.03701795752284126,0.011404738,0.78053886,0.5243356921044501,0.4207810067913549,Retina,MB
gdT cell,DAM-like MG,Il16,Kcnj10,0.21215354,0.0,0.025008932,0.2681411017389741,0.178663862257256,0.015336171,0.55722845,0.024238375556561307,0.4207832490903907,Retina,MB
NK cell,Proliferating MG,Gnas,Vipr1,0.97254646,0.05,0.07440792,0.11454697012378107,-0.15202814550076776,0.012939074,0.6846201,0.9812030139920291,0.4208019569712369,Retina,MB
Proliferating MG,Activated MG (Ccl5+),App,Lrp6,0.5602488,0.13,0.2032866,0.02185798092098161,-0.042657650228296984,0.005041715,0.7820432,0.8088329782776789,0.42089237908954347,Retina,MB
DAM-like MG,Activated MG (Ccl5+),Adam10,Il6ra,0.855016,0.63,0.51863825,-0.016422871271035422,-0.1435124924539165,0.0054220897,0.85143596,1.0,0.42089728855154485,Retina,MB
gdT cell,Proliferating MG,B2m,Tfrc,0.9623421,0.79,0.17786416,-0.018056960333674363,-0.27133941249693516,0.0036250458,0.77044314,1.0,0.42090889108963536,Retina,MB
DAM-like MG,MHCII+ MG,Fn1,Itga6,0.5358553,1.0,0.20328811,-0.0409049344884803,0.11796998938535974,0.00779131,0.7820439,1.0,0.4209562568542906,Retina,MB
BAM,BAM,Tnfsf13,Tnfrsf1a,0.17678097,0.0,0.025014669,0.16474791121572657,0.030659919158856283,0.011695784,0.5572567,0.1731345065711162,0.4209973528089831,Retina,MB
Homeostatic MG,Homeostatic MG,Fgf13,Fgfr2,0.8549166,0.0,0.7301322,0.19265542273846648,0.368825018366829,0.010035344,0.87179434,0.04646114719646797,0.42106783382366664,Retina,MB
T cell,DAM-like MG,Gnai2,Adora1,0.7400065,0.0,0.20335345,0.20985746830086827,0.03322293815769489,0.016703783,0.78207123,0.16659704087843727,0.4211480738249913,Retina,MB
pDC,gdT cell,Sptan1,Ptpra,0.8548981,0.0,0.64630705,0.23297705679015007,0.1886156880684614,0.00795863,0.8648233,0.13240992026619008,0.421153140495565,Retina,MB
