,log2fc,p,fdr
Triap1,0.7636042193877259,0.22585376757862335,0.7517629275291794
Trib1,0.21000656658113495,0.7320531728345665,0.8961637790041872
Trib2,-2.4403509850058613,0.004550370775598571,0.7517629275291794
Trib3,2.633439182469675,0.483964588288371,0.7923009306365479
Tril,-0.9231067056433965,0.23699932477531735,0.752097311879766
Trim11,0.10290003613194655,0.8212747144960141,0.9321251820010052
Trim12a,0.6837988263076087,0.19157440563109757,0.7517629275291794
Trim12c,0.22505645708752597,0.6327944222993862,0.855491195354943
Trim13,0.2549672332096775,0.9541806784842117,0.9846831755832972
Trim14,0.13112429482648008,0.8134659571169294,0.9290030515054231
Trim15,0.06564867042712506,0.9789550298708445,0.9924160405014624
Trim16,-0.5185260772773009,0.9901904949489109,0.997074432806006
Trim17,-0.07831298023445944,0.7215327367919258,0.8922304054099965
Trim2,-0.5110232620537779,0.3538801014485575,0.7637747757727058
Trim21,-0.445315749605239,0.5523577623216576,0.8221571022115832
Trim23,-0.16223451254323304,0.5957975018805886,0.8373582831372508
Trim24,0.9015404947160983,0.17923755122348142,0.7517629275291794
Trim25,0.3799439814494412,0.9264631534901067,0.9750143025445329
Trim26,0.5697191944523594,0.31370260186878157,0.7637747757727058
Trim27,-0.43921756828199726,0.3805812022767155,0.7637747757727058
Trim28,-0.09326493847320314,0.6737464855051305,0.872267736771276
Trim29,1.0486641840074697,0.5935667528342778,0.8371994073022809
Trim3,-0.24152392594292274,0.6179986232723078,0.8482699554894308
Trim30a,0.9578738552319823,0.12950343609868795,0.7517629275291794
Trim30b,0.9458914061446576,0.991367426283843,0.9974004589370333
Trim30c,-1.327649603164744,0.13670016821718342,0.7517629275291794
Trim30d,0.22053682501926175,0.9168278349828569,0.9705530803417902
Trim32,-0.2945319784465048,0.4442277197035942,0.7723258007636208
Trim33,0.301363972157105,0.9526312306443434,0.9846829615657257
Trim34a,0.6603249113486319,0.06663391097756764,0.7517629275291794
Trim34b,0.6249898658769762,0.31322477780185554,0.7637747757727058
Trim35,-0.7689929738357425,0.2704479999799286,0.7621667439018888
Trim36,0.3852174374317157,0.6739125270733728,0.8723604443983629
Trim37,-0.8640831786978542,0.23521141338374676,0.7517629275291794
Trim38,-1.9525181923072255,0.42264973081037416,0.7637747757727058
Trim39,-0.8949121802716752,0.19064071646422454,0.7517629275291794
Trim41,-0.20626260986196684,0.8053240219824325,0.9257927193659861
Trim43a,0.5612413726570608,0.8686726757711332,0.952090382665649
Trim43c,-0.6510902822233209,0.8948911584957269,0.9625655772182222
Trim44,0.944106252060565,0.46856026620288926,0.7863951883657392
Trim45,1.003694428592592,0.5315134735320051,0.8108193700529711
Trim46,-1.1987073171511928,0.9907275312354028,0.9971857514131872
Trim47,-0.46381372228430057,0.42555640699999453,0.7646514446135259
Trim5,-0.015274898389135452,0.9035292274071369,0.9647151507081784
Trim55,0.33122455604303896,0.5357151853849529,0.8123830667280204
Trim56,0.49002096163924275,0.3648936818637339,0.7637747757727058
Trim59,0.5256430736619992,0.8685111585798646,0.9519771050412968
Trim6,1.9886820885187275,0.14708704687393176,0.7517629275291794
Trim62,-0.09854559309662383,0.6792691411603142,0.874502739801246
Trim63,3.896319621020172,0.42264973081037427,0.7637747757727058
Trim65,0.3547645489129867,0.3254859104768371,0.7637747757727058
Trim66,-3.8954894100992536,0.2414692600595348,0.7524593546480055
Trim67,-0.4149293084569241,0.8149585819878425,0.929618780396975
Trim68,1.7067283134921754,0.13204062532482888,0.7517629275291794
Trim7,-0.7341068897622796,0.7726937034235055,0.911990859166939
Trim72,2.8148769610116284,0.5127958364987096,0.8048114649418444
Trim8,-0.27005851623715815,0.5220786083827457,0.8074805402729893
Trim9,-1.5429592976741526,0.16121679363863944,0.7517629275291794
Trio,0.7261096108583079,0.30980724946895866,0.7637747757727058
Triobp,0.3383917741185879,0.865435320351197,0.9505791482577036
Trip10,-1.279305399962661,0.187638214582378,0.7517629275291794
Trip11,-0.22460448496954122,0.5167607108236768,0.8059343641819157
Trip12,0.5007085813333981,0.2134096506823655,0.7517629275291794
Trip13,-0.8860778366885916,0.2585239166187147,0.7586323021372235
Trip4,0.7078784625375116,0.34235438234427484,0.7637747757727058
Trip6,-0.9598034877486606,0.24104541446347724,0.7524593546480055
Triqk,-0.9628979785019154,0.13870932031336544,0.7517629275291794
Trir,0.6328181188610956,0.742431797670006,0.9003023807116387
Trit1,-0.2927413889258907,0.31039981031828495,0.7637747757727058
Trmo,-0.26355353392279435,0.5661050814759888,0.8286526890618637
Trmt1,0.329298974446669,0.3407895537153996,0.7637747757727058
Trmt10a,-0.7344387895130167,0.3934850043845619,0.7637747757727058
Trmt10b,-0.08163049413346538,0.7286372675001462,0.8945026983531869
Trmt10c,-0.06783474852239081,0.9166067274230305,0.9704434717368469
Trmt11,-0.41397086589579957,0.46218989841497876,0.7840265489099169
Trmt112,1.0071033135995258,0.08749283051858724,0.7517629275291794
Trmt12,-0.07868365343754746,0.6424622848388819,0.8596452105917249
Trmt13,-0.4745975537186609,0.42260764146369284,0.7637747757727058
Trmt1l,-0.46506271152382594,0.40795160742281206,0.7637747757727058
Trmt2a,0.4289853739363483,0.19392157971476212,0.7517629275291794
Trmt2b,0.6707186965919693,0.030586296163831815,0.7517629275291794
Trmt44,0.41301475753942046,0.966839096387061,0.9885774938164448
Trmt5,-0.9684519856716084,0.130397951578501,0.7517629275291794
Trmt6,0.2585300748761316,0.5629298135801718,0.8268394740075987
Trmt61a,-0.7170875283874912,0.26888253961920117,0.7617844580483013
Trmt61b,0.5562733815051765,0.06752930811038016,0.7517629275291794
Trmt9b,-1.4760931220118179,0.19520661890150243,0.7517629275291794
Trmu,1.4580663830992493,0.36350190718159936,0.7637747757727058
TrnA,-0.44269928116662394,0.569739772212412,0.8289699550139333
Trnak-cuu_1,1.5463413415504137,0.42264973081037427,0.7637747757727058
Trnau1ap,0.49478725122553047,0.7960762418884626,0.9219118269998209
TrnC,-0.9679006498693201,0.12816811947639303,0.7517629275291794
TrnE,-1.6445094555592716,0.045758798883863604,0.7517629275291794
TrnF,-0.8240213279508151,0.16906230233249228,0.7517629275291794
TrnL1,-2.2700197499575587,0.06649809529507618,0.7517629275291794
TrnL2,-1.2370025889065155,0.12197760365938684,0.7517629275291794
TrnM,-1.948941932173001,0.053311851834551297,0.7517629275291794
TrnN,-1.2862833728642187,0.006463292587594958,0.7517629275291794
TrnP,-0.7254294704698961,0.2510575393200128,0.7561756985739141
Trnp1,0.25176930239880724,0.9238393337733002,0.9738609253464915
TrnQ,-2.8683418773824556,0.06656603388780681,0.7517629275291794
TrnR,-1.5642112096341139,0.1787501939988425,0.7517629275291794
TrnT,-1.1740201264825139,0.38642141864189156,0.7637747757727058
Trnt1,0.814617538330854,0.19160801654249515,0.7517629275291794
TrnV,-2.193418316694286,0.03822985856100711,0.7517629275291794
Tro,1.026540770117911,0.47504739597890205,0.788690546104243
Troap,0.9086265542407119,0.8561539213052941,0.9458345152172448
Trp53,0.3870436758601104,0.44796205495839303,0.7745473533280259
Trp53bp1,-0.6929885560813224,0.34022034180043426,0.7637747757727058
Trp53bp2,-1.0519041570199688,0.044907962999916014,0.7517629275291794
Trp53cor1,0.2355993355221875,0.9740554604162741,0.990455126778899
Trp53i11,1.5136265406721277,0.45907921144422564,0.7822747999695618
Trp53i13,-1.1181990397226682,0.2634474487440477,0.7596075499258521
Trp53inp1,0.9710552427012842,0.29326387783281804,0.7637747757727058
Trp53inp2,0.26676553695170163,0.5924663512332227,0.8365524749502411
Trp53rka,-0.3403507082495553,0.4818817420625224,0.7913622649427207
Trp53rkb,-0.17390361601378387,0.5555897703834953,0.8234374989553432
Trp53tg5,0.5027461332442847,0.9160540764777929,0.9702977401430807
Trp63,-2.1739000840529656,0.5288966205754181,0.8095437191581285
Trp73,-1.8284493512701456,0.42264973081037427,0.7637747757727058
Trpc1,-1.3450172638819597,0.3189541796070493,0.7637747757727058
Trpc3,-2.8031597157458115,0.04069646528245098,0.7517629275291794
Trpc4,2.9900919850980783,0.42264973081037427,0.7637747757727058
Trpc4ap,-0.2921434703414469,0.4719568278485364,0.7879586328302941
Trpc6,-2.898558396295165,0.42264973081037427,0.7637747757727058
Trpc7,4.089794048962565,0.42264973081037427,0.7637747757727058
Trpm1,1.4734340449294028,0.26384685815240805,0.7596075499258521
Trpm2,-0.3777562163189784,0.4510193794223357,0.776414943854011
Trpm3,-0.8015770765483942,0.19615669154948695,0.7517629275291794
Trpm4,0.4375044801095605,0.8463678008875766,0.9424525154657291
Trpm6,2.5019971824913454,0.42264973081037427,0.7637747757727058
Trpm7,0.382359650453548,0.26258856306693107,0.7592585799757732
Trps1,0.3575021166045877,0.3519236224722865,0.7637747757727058
Trpt1,0.9310107050525046,0.46231076089262585,0.7840265489099169
Trpv2,0.3966583183123445,0.4780983799134601,0.7898419819808042
Trpv4,0.7675317135404581,0.48029237383831624,0.7906535181258191
Trrap,-0.5087766101289911,0.3963908187399235,0.7637747757727058
Trub1,-0.5983635564319777,0.40377096143602537,0.7637747757727058
Trub2,-0.4621822777679498,0.38476941953687577,0.7637747757727058
Tsacc,0.8457150419112224,0.19368460380720748,0.7517629275291794
Tsbp1,-0.12755822031278902,0.6465839442715936,0.8612648306398601
Tsc1,0.4828853025161106,0.36058316768465726,0.7637747757727058
Tsc2,-0.23693213356397527,0.21943380305177806,0.7517629275291794
Tsc22d1,-0.9756220918274353,0.12594412237753527,0.7517629275291794
Tsc22d2,-0.4965197618850181,0.25726281019891,0.7586323021372235
Tsc22d3,0.45100239246160884,0.45080172428060383,0.776414943854011
Tsen15,0.4733760338820025,0.29536459822919947,0.7637747757727058
Tsen2,-0.44579455009612146,0.4832355949538645,0.7917034016626526
Tsen34,-0.6745469564512594,0.36771899996207724,0.7637747757727058
Tsen54,0.5936812845985494,0.765722874405929,0.9093860225853417
Tsfm,0.008538177248279488,0.8969069863585843,0.9634023640051211
Tsg101,-0.21505251043814938,0.4010207743847651,0.7637747757727058
Tsga10,-0.1239836230021117,0.6617430745157746,0.8662550035162963
Tsga10ip,-0.4820667595313752,0.96021983427525,0.9863735039812933
Tshr,-1.4591676845946218,0.13884905321443639,0.7517629275291794
Tshz1,0.7653829822116573,0.567619994270799,0.8289053224233018
Tshz2,0.1500871665375476,0.548722900816182,0.8198783748090607
Tshz3,-0.8606754039890396,0.10085477680599111,0.7517629275291794
Tsks,-3.7850362804651074,0.21904468033504632,0.7517629275291794
Tsku,0.4569891930329777,0.415895224886358,0.7637747757727058
Tslp,1.7967562690469059,0.1557420616147861,0.7517629275291794
Tsn,0.7460497811119222,0.2441208083874619,0.7526811094320978
Tsnax,0.008660958201948885,0.6839580329843329,0.8760911127187208
Tsnaxip1,0.16601335180947557,0.343801015493934,0.7637747757727058
Tspan10,2.1469075044673245,0.3553404128009417,0.7637747757727058
Tspan12,-2.238256448917253,0.06406164392452329,0.7517629275291794
Tspan13,0.08333811371680835,0.9262142405010954,0.9750143025445329
Tspan14,-0.0815905623191624,0.7327872734325312,0.8963167684031562
Tspan15,-2.882658534729531,0.015254389184486848,0.7517629275291794
Tspan17,-0.5645428234413974,0.44400265959726515,0.7722248996108878
Tspan18,-0.8289391750675799,0.23845658539404097,0.7524593546480055
Tspan2,-1.1682155657521611,0.6136411881169586,0.8466878535894456
Tspan3,-0.7610070123993359,0.33557172742615005,0.7637747757727058
Tspan31,0.7289875896466084,0.057434913949531985,0.7517629275291794
Tspan32,0.6892784108490561,0.15555524560174122,0.7517629275291794
Tspan33,-0.4105993935180702,0.4130943875477185,0.7637747757727058
Tspan4,0.927787644881996,0.04772454297230182,0.7517629275291794
Tspan5,-1.1919963804641116,0.07491365498853515,0.7517629275291794
Tspan6,-0.4643140876342322,0.5183864912214939,0.8062602993549052
Tspan7,-0.5306303183092502,0.27462237078027013,0.7637747757727058
Tspan8,1.8229261133359427,0.21934322691350094,0.7517629275291794
Tspan9,0.9755471428382995,0.1683325333088484,0.7517629275291794
Tspo,1.195973473816952,0.04006500128935502,0.7517629275291794
Tspo2,-1.146161779567613,0.637194461168731,0.8574333425921746
Tspoap1,0.6245453072891771,0.7013511354606192,0.8834767978206692
Tspyl1,-0.6206808868164679,0.231229786232005,0.7517629275291794
Tspyl2,-0.5411866746189449,0.2583518022413786,0.7586323021372235
Tspyl3,0.6124370076580742,0.8823644489668044,0.9586232284261326
Tspyl4,-0.13124409053205596,0.6530631717698032,0.8629222630396176
Tspyl5,-2.530063265580039,0.0465330511744235,0.7517629275291794
Tsr1,0.6121091767532224,0.31519764591888866,0.7637747757727058
Tsr2,-0.19075499649226307,0.424597984372218,0.7643417521139565
Tsr3,0.16967322249512415,0.8291334094740439,0.9345623490871771
Tssc4,-0.2570272745609764,0.5175775085196181,0.8061658814180235
Tssk2,1.294759217807613,0.6616132065073355,0.8662550035162963
Tssk3,0.15283028011906952,0.9348634306668429,0.9780785528723429
Tssk4,-0.15368631399271382,0.8367881102299739,0.9377412530047232
Tssk6,-2.123537605388774,0.13972880345763966,0.7517629275291794
Tst,0.2762020994777082,0.6033891812874281,0.8409836268527069
Tstd1,0.36686923671610966,0.7340473922752836,0.8969133011847381
Tstd2,-0.5257800159576714,0.4313999092670688,0.7675917648050855
Tstd3,0.5036283937516269,0.33853686005942435,0.7637747757727058
Ttbk1,-0.297051845358796,0.49341904013913634,0.7972372175791445
Ttbk2,-1.0941042407130865,0.10530508848910605,0.7517629275291794
Ttc1,0.4114505218191366,0.292994492637491,0.7637747757727058
Ttc12,-0.06759496754251657,0.7502141117281613,0.9039130128573922
Ttc13,0.011268778374515061,0.7747988362003679,0.9125086387055784
Ttc14,-1.0046122880632402,0.11166012746916867,0.7517629275291794
Ttc16,2.8463278446933113,0.5443225794522395,0.8176868041740237
Ttc17,-0.6585634745292861,0.3089503440666562,0.7637747757727058
Ttc19,1.1918358933629647,0.31833274941920003,0.7637747757727058
Ttc21a,2.14348106536569,0.6669917963421756,0.8689883955745356
Ttc21b,0.6845000263397554,0.3889237237354993,0.7637747757727058
Ttc23,-0.49855367581839277,0.4241813242207147,0.7643417521139565
Ttc27,0.1990464109698579,0.895013328010778,0.9625892456007624
Ttc28,0.1419045855757888,0.6601156845320444,0.8658529739329998
Ttc3,0.40534911054484635,0.4159721450307875,0.7637747757727058
Ttc32,1.3686011497290906,0.531199118798921,0.8105493462638239
Ttc33,0.08400777936326462,0.8203393299349329,0.9318120764032203
Ttc34,-1.6563909644635033,0.42264973081037416,0.7637747757727058
Ttc36,-0.2821080097197317,0.9359627526218457,0.9784059763787282
Ttc38,0.13908543489890002,0.9776751427176538,0.9919526621408039
Ttc39a,-1.4827827339569963,0.5528519712754776,0.8226480819666717
Ttc39aos1,-0.3253717989898627,0.36949759966099105,0.7637747757727058
Ttc39b,-0.11786526968822793,0.8935514249527435,0.962408276665014
Ttc39c,-2.218716225524627,0.05734592723966724,0.7517629275291794
Ttc4,0.5417528586194461,0.3594451767388478,0.7637747757727058
Ttc41,0.6785369925157155,0.19065623292737618,0.7517629275291794
Ttc5,0.5077501615307481,0.23413680355438635,0.7517629275291794
Ttc7,-0.4672783548676754,0.3531929700891736,0.7637747757727058
Ttc7b,-0.8650521854984897,0.31547978939911164,0.7637747757727058
Ttc8,-0.6080037619593844,0.32336640047514686,0.7637747757727058
Ttc9,-0.3175211229272358,0.44380008695157586,0.7722248996108878
Ttc9b,-2.8988826780024093,0.04487297645817911,0.7517629275291794
Ttc9c,1.2483001541520142,0.1483932256847391,0.7517629275291794
Ttf1,-0.15187687793381852,0.6295289068525876,0.8545657807461474
Ttf2,-0.01693275238568109,0.6965925750370844,0.8810084750507658
Tti1,-1.131280968695745,0.17464714637422663,0.7517629275291794
Tti2,-0.20010448977420817,0.9529612534742674,0.9846829615657257
Ttk,-0.30529602987242305,0.3615788911506498,0.7637747757727058
Ttl,0.09898121087615767,0.6473724783045095,0.8612648306398601
Ttll1,0.5632145157014182,0.38293410349162094,0.7637747757727058
Ttll11,-1.6482590979173466,0.5018370490196049,0.800188139104852
Ttll12,-0.7157665891642847,0.2920055630254932,0.7637747757727058
Ttll13,0.12605954411466203,0.6327984528759107,0.855491195354943
Ttll2,-2.8196547972950974,0.42264973081037427,0.7637747757727058
Ttll3,-0.26882302846598904,0.5009321666137302,0.7998787093626266
Ttll4,-0.9889656632213721,0.2033383971467587,0.7517629275291794
Ttll5,-1.0644659177184554,0.23629889007014054,0.752097311879766
Ttll7,-1.2020727755737746,0.4427797397226803,0.7718172918242251
Ttll8,-0.9376957265558046,0.941999234680383,0.980851831398026
Ttll9,-3.237496926088904,0.49520984330401535,0.7984635212168156
Ttn,0.3637038801868987,0.7919951667884257,0.9205727501474443
Ttpa,-0.0363382303433337,0.4839875789395861,0.7923009306365479
Ttpal,-0.8750328738311209,0.17308914434399433,0.7517629275291794
Ttr,0.8814380744893998,0.5413875897556019,0.8154248091833087
Ttyh1,-0.6986743218837275,0.23830290634187085,0.7524593546480055
Ttyh2,1.8362605797712575,0.05985701316216762,0.7517629275291794
Ttyh3,-0.46700225459596567,0.329082384506672,0.7637747757727058
Tub,-1.4098444622724822,0.37149076476420434,0.7637747757727058
Tuba1a,-0.8337141772996973,0.04884943187760057,0.7517629275291794
Tuba1b,0.07600441404497255,0.9589883234742912,0.9862455275994205
Tuba1c,0.6746563479043025,0.3574165964838123,0.7637747757727058
Tuba4a,0.37051398133072655,0.29428910378979783,0.7637747757727058
Tuba8,-0.5340008866489554,0.8727364294985079,0.9539568392968087
Tubb1,-0.544391901238285,0.5882800380146359,0.8353796065336032
Tubb2a,0.2961880381436548,0.6896162754073485,0.8782251462489942
Tubb2b,-0.8712822933955247,0.1825613333015688,0.7517629275291794
Tubb3,-2.1759366144223757,0.122250183911097,0.7517629275291794
Tubb4a,0.1372958839014908,0.705663567081983,0.8857272840498563
Tubb4b,-0.34574907250666675,0.45083640246893936,0.776414943854011
Tubb5,0.6994208259095156,0.20173576894237574,0.7517629275291794
Tubb6,0.05345925381343411,0.6278231224278483,0.8533890816625177
Tubd1,0.6396266419304232,0.351201469046037,0.7637747757727058
Tube1,-1.3494215609959428,0.12602094052916962,0.7517629275291794
Tubg1,0.30620396446624887,0.36649060428523905,0.7637747757727058
Tubg2,-1.39304814279267,0.07165902432574793,0.7517629275291794
Tubgcp2,0.42942668095753667,0.4083886421334793,0.7637747757727058
Tubgcp3,0.2864645751745499,0.7188256107909071,0.8909748348495573
