total_counts,n_genes_by_counts,pct_counts_mt,sample,tissue,condition
3895,2046,0.8215661103979461,GSM8880855,OpticNerve,Sham
6737,2903,1.0835683538667062,GSM8880855,OpticNerve,Sham
8388,3435,0.8583690987124464,GSM8880855,OpticNerve,Sham
6070,2672,0.85667215815486,GSM8880855,OpticNerve,Sham
3992,2107,0.9018036072144289,GSM8880855,OpticNerve,Sham
3777,1971,0.3706645485835319,GSM8880855,OpticNerve,Sham
3061,1807,0.7513884351519112,GSM8880855,OpticNerve,Sham
824,651,1.820388349514563,GSM8880855,OpticNerve,Sham
4692,2351,0.3836317135549872,GSM8880855,OpticNerve,Sham
3636,1886,0.3025302530253025,GSM8880855,OpticNerve,Sham
5667,2618,0.6352567496029645,GSM8880855,OpticNerve,Sham
2498,1526,0.9207365892714172,GSM8880855,OpticNerve,Sham
5326,2500,0.11265490048817123,GSM8880855,OpticNerve,Sham
5700,2625,1.0175438596491229,GSM8880855,OpticNerve,Sham
8844,3481,0.3844414292175486,GSM8880855,OpticNerve,Sham
5161,2389,0.6006587870567719,GSM8880855,OpticNerve,Sham
5410,2629,0.7024029574861368,GSM8880855,OpticNerve,Sham
1652,1060,0.24213075060532688,GSM8880855,OpticNerve,Sham
5750,2606,0.6434782608695652,GSM8880855,OpticNerve,Sham
4656,2245,0.19329896907216496,GSM8880855,OpticNerve,Sham
1938,1243,0.6707946336429308,GSM8880855,OpticNerve,Sham
5890,2698,0.22071307300509335,GSM8880855,OpticNerve,Sham
7457,2936,0.4157167761834518,GSM8880855,OpticNerve,Sham
4474,2179,0.11175681716584711,GSM8880855,OpticNerve,Sham
6023,2739,0.11622115224970944,GSM8880855,OpticNerve,Sham
11168,4119,0.2417621776504298,GSM8880855,OpticNerve,Sham
9723,3584,0.6068085981692892,GSM8880855,OpticNerve,Sham
5550,2461,0.43243243243243246,GSM8880855,OpticNerve,Sham
3346,1761,0.4482964734010759,GSM8880855,OpticNerve,Sham
5071,2485,0.3155196213764544,GSM8880855,OpticNerve,Sham
528,431,0.946969696969697,GSM8880855,OpticNerve,Sham
7057,2824,2.040527136176846,GSM8880855,OpticNerve,Sham
962,724,1.1434511434511436,GSM8880855,OpticNerve,Sham
7421,3028,1.091497102816332,GSM8880855,OpticNerve,Sham
6503,2747,0.4459480239889282,GSM8880855,OpticNerve,Sham
25636,6328,0.6904353253237634,GSM8880855,OpticNerve,Sham
4235,2127,0.5903187721369539,GSM8880855,OpticNerve,Sham
6940,2965,0.37463976945244953,GSM8880855,OpticNerve,Sham
4081,2203,0.9066405292820388,GSM8880855,OpticNerve,Sham
23144,5908,0.708606982371241,GSM8880855,OpticNerve,Sham
7439,3189,0.5780346820809248,GSM8880855,OpticNerve,Sham
6972,3063,0.34423407917383825,GSM8880855,OpticNerve,Sham
2943,1696,0.40774719673802245,GSM8880855,OpticNerve,Sham
4309,2150,0.6033882571362265,GSM8880855,OpticNerve,Sham
6391,2730,0.32858707557502737,GSM8880855,OpticNerve,Sham
5151,2487,0.17472335468841002,GSM8880855,OpticNerve,Sham
14452,4617,0.6227511763077774,GSM8880855,OpticNerve,Sham
5620,2596,0.3736654804270463,GSM8880855,OpticNerve,Sham
4395,2199,0.7281001137656428,GSM8880855,OpticNerve,Sham
5314,2457,0.8091832894241625,GSM8880855,OpticNerve,Sham
11416,3960,0.21023125437981782,GSM8880855,OpticNerve,Sham
5795,2629,0.448662640207075,GSM8880855,OpticNerve,Sham
2690,1498,0.11152416356877323,GSM8880855,OpticNerve,Sham
3921,2125,0.35705177250701353,GSM8880855,OpticNerve,Sham
4155,2175,0.1684717208182912,GSM8880855,OpticNerve,Sham
3696,1952,0.5140692640692641,GSM8880855,OpticNerve,Sham
1920,1300,0.3645833333333333,GSM8880855,OpticNerve,Sham
3993,2083,0.4507888805409466,GSM8880855,OpticNerve,Sham
4921,2345,0.48770575086364554,GSM8880855,OpticNerve,Sham
1428,972,1.610644257703081,GSM8880855,OpticNerve,Sham
2365,1387,1.7758985200845665,GSM8880855,OpticNerve,Sham
2414,1405,1.2013256006628004,GSM8880855,OpticNerve,Sham
759,557,2.898550724637681,GSM8880855,OpticNerve,Sham
8113,3154,0.468384074941452,GSM8880855,OpticNerve,Sham
1143,822,2.8871391076115485,GSM8880855,OpticNerve,Sham
5009,2462,0.7586344579756438,GSM8880855,OpticNerve,Sham
1564,1020,0.5754475703324808,GSM8880855,OpticNerve,Sham
2319,1438,0.4312203536006899,GSM8880855,OpticNerve,Sham
3408,1874,0.528169014084507,GSM8880855,OpticNerve,Sham
598,421,0.16722408026755853,GSM8880855,OpticNerve,Sham
3823,1807,0.7062516348417474,GSM8880855,OpticNerve,Sham
6094,2628,0.27896291434197573,GSM8880855,OpticNerve,Sham
4086,2061,1.2726382770435634,GSM8880855,OpticNerve,Sham
8529,3479,0.5627857896588111,GSM8880855,OpticNerve,Sham
6474,2789,1.0812480691998765,GSM8880855,OpticNerve,Sham
5134,2290,1.5777171795870668,GSM8880855,OpticNerve,Sham
5785,2532,0.8988764044943821,GSM8880855,OpticNerve,Sham
5080,2451,0.9645669291338582,GSM8880855,OpticNerve,Sham
2685,1601,0.521415270018622,GSM8880855,OpticNerve,Sham
8754,3437,0.6397075622572538,GSM8880855,OpticNerve,Sham
3548,1861,0.2536640360766629,GSM8880855,OpticNerve,Sham
4639,2240,0.40957102823884456,GSM8880855,OpticNerve,Sham
3806,2001,0.36784025223331585,GSM8880855,OpticNerve,Sham
4345,2257,0.18411967779056385,GSM8880855,OpticNerve,Sham
10239,3683,0.7617931438617052,GSM8880855,OpticNerve,Sham
4583,2367,0.6982325987344534,GSM8880855,OpticNerve,Sham
10108,3883,0.7617728531855956,GSM8880855,OpticNerve,Sham
5500,2584,1.1090909090909091,GSM8880855,OpticNerve,Sham
4333,2189,0.5538887606738979,GSM8880855,OpticNerve,Sham
4023,2221,0.695998011434253,GSM8880855,OpticNerve,Sham
3999,2138,0.5001250312578145,GSM8880855,OpticNerve,Sham
5297,2589,0.3209363790824995,GSM8880855,OpticNerve,Sham
5188,2508,0.0963762528912876,GSM8880855,OpticNerve,Sham
11835,4057,0.7266582171525138,GSM8880855,OpticNerve,Sham
4086,2082,0.7586882036221243,GSM8880855,OpticNerve,Sham
3719,2025,1.6940037644528099,GSM8880855,OpticNerve,Sham
3193,1760,1.127466332602568,GSM8880855,OpticNerve,Sham
5722,2466,0.7689619014330654,GSM8880855,OpticNerve,Sham
3651,2003,0.8764721993974254,GSM8880855,OpticNerve,Sham
6086,2765,0.3286230693394676,GSM8880855,OpticNerve,Sham
6083,2795,1.9069538056879827,GSM8880855,OpticNerve,Sham
6988,3007,0.8586147681740127,GSM8880855,OpticNerve,Sham
3520,1908,0.17045454545454544,GSM8880855,OpticNerve,Sham
5834,2614,0.13712718546451835,GSM8880855,OpticNerve,Sham
6216,2846,0.4021879021879022,GSM8880855,OpticNerve,Sham
7978,2987,0.6768613687641012,GSM8880855,OpticNerve,Sham
5338,2346,0.5245410266017235,GSM8880855,OpticNerve,Sham
12248,4087,0.5715218811234487,GSM8880855,OpticNerve,Sham
4984,2376,1.6252006420545746,GSM8880855,OpticNerve,Sham
5922,2643,0.5403579871664979,GSM8880855,OpticNerve,Sham
510,402,5.098039215686274,GSM8880855,OpticNerve,Sham
6366,2780,0.48696198554822495,GSM8880855,OpticNerve,Sham
4455,2222,0.24691358024691357,GSM8880855,OpticNerve,Sham
3255,1835,0.4608294930875576,GSM8880855,OpticNerve,Sham
1298,893,1.4637904468412943,GSM8880855,OpticNerve,Sham
4906,2405,0.24459845087647777,GSM8880855,OpticNerve,Sham
7181,2946,0.0974794596852806,GSM8880855,OpticNerve,Sham
5192,2417,0.5007704160246533,GSM8880855,OpticNerve,Sham
9897,3737,0.8992624027483076,GSM8880855,OpticNerve,Sham
883,662,5.436013590033975,GSM8880855,OpticNerve,Sham
4811,2348,1.1639991685720223,GSM8880855,OpticNerve,Sham
7296,3083,1.192434210526316,GSM8880855,OpticNerve,Sham
10609,3937,0.8577622773117164,GSM8880855,OpticNerve,Sham
3271,1749,0.3057169061449098,GSM8880855,OpticNerve,Sham
3281,1737,0.731484303565986,GSM8880855,OpticNerve,Sham
3120,1733,1.1217948717948718,GSM8880855,OpticNerve,Sham
3733,1956,0.4821859094562015,GSM8880855,OpticNerve,Sham
4427,2281,0.677659814772984,GSM8880855,OpticNerve,Sham
4722,2339,0.5929690808979247,GSM8880855,OpticNerve,Sham
4314,2138,0.7185906351414001,GSM8880855,OpticNerve,Sham
9608,3539,0.40591174021648624,GSM8880855,OpticNerve,Sham
7023,2945,1.253025772461911,GSM8880855,OpticNerve,Sham
2485,1414,0.6841046277665996,GSM8880855,OpticNerve,Sham
8848,3575,0.5877034358047016,GSM8880855,OpticNerve,Sham
6068,2850,0.9393539881344759,GSM8880855,OpticNerve,Sham
3412,1887,0.23446658851113714,GSM8880855,OpticNerve,Sham
7515,3221,0.9713905522288756,GSM8880855,OpticNerve,Sham
5329,2627,0.6943141302308126,GSM8880855,OpticNerve,Sham
10433,3775,0.5655132751845107,GSM8880855,OpticNerve,Sham
4133,2091,0.8710379869344302,GSM8880855,OpticNerve,Sham
2774,1500,0.5767844268204758,GSM8880855,OpticNerve,Sham
4697,2415,1.1283798169044073,GSM8880855,OpticNerve,Sham
4135,2164,1.2091898428053205,GSM8880855,OpticNerve,Sham
889,660,1.9122609673790776,GSM8880855,OpticNerve,Sham
21072,5826,1.0962414578587698,GSM8880855,OpticNerve,Sham
3546,1961,0.47941342357586014,GSM8880855,OpticNerve,Sham
3431,1922,0.05829204313611192,GSM8880855,OpticNerve,Sham
3674,1879,0.9254218835057159,GSM8880855,OpticNerve,Sham
3442,1907,0.3486345148169669,GSM8880855,OpticNerve,Sham
6609,2734,0.19670146769556665,GSM8880855,OpticNerve,Sham
4004,2081,0.27472527472527475,GSM8880855,OpticNerve,Sham
3195,1786,0.3755868544600939,GSM8880855,OpticNerve,Sham
4920,2431,0.7723577235772358,GSM8880855,OpticNerve,Sham
7196,3168,0.5836575875486382,GSM8880855,OpticNerve,Sham
5101,2452,1.0390119584395217,GSM8880855,OpticNerve,Sham
5158,2428,0.5428460643660333,GSM8880855,OpticNerve,Sham
5239,2489,0.591715976331361,GSM8880855,OpticNerve,Sham
3575,1135,3.5804195804195804,GSM8880855,OpticNerve,Sham
914,720,0.7658643326039387,GSM8880855,OpticNerve,Sham
1021,763,0.1958863858961802,GSM8880855,OpticNerve,Sham
3295,1935,0.7890743550834597,GSM8880855,OpticNerve,Sham
4884,2440,0.5118755118755118,GSM8880855,OpticNerve,Sham
4388,2299,0.22789425706472194,GSM8880855,OpticNerve,Sham
4458,2272,0.8524001794526694,GSM8880855,OpticNerve,Sham
5203,2471,0.5573707476455891,GSM8880855,OpticNerve,Sham
4288,2183,0.5830223880597015,GSM8880855,OpticNerve,Sham
2976,1674,0.13440860215053765,GSM8880855,OpticNerve,Sham
3548,1915,0.2536640360766629,GSM8880855,OpticNerve,Sham
5263,2468,0.9120273608208246,GSM8880855,OpticNerve,Sham
5383,2593,0.13003901170351106,GSM8880855,OpticNerve,Sham
5852,2557,0.5468215994531784,GSM8880855,OpticNerve,Sham
4266,2273,0.5860290670417253,GSM8880855,OpticNerve,Sham
4975,2358,0.7236180904522613,GSM8880855,OpticNerve,Sham
4765,2317,0.6715634837355718,GSM8880855,OpticNerve,Sham
3872,2039,0.5423553719008265,GSM8880855,OpticNerve,Sham
2216,1315,1.9404332129963902,GSM8880855,OpticNerve,Sham
4826,2321,1.056775797762122,GSM8880855,OpticNerve,Sham
3396,1796,1.1189634864546525,GSM8880855,OpticNerve,Sham
1107,744,0.36133694670280037,GSM8880855,OpticNerve,Sham
5183,2561,0.6366968936909125,GSM8880855,OpticNerve,Sham
14653,4727,0.08871903364498737,GSM8880855,OpticNerve,Sham
14131,4693,0.5236713608378742,GSM8880855,OpticNerve,Sham
2869,1641,0.4879749041477867,GSM8880855,OpticNerve,Sham
2947,1648,1.6287750254496098,GSM8880855,OpticNerve,Sham
3613,1943,0.6089122612787158,GSM8880855,OpticNerve,Sham
3781,2042,0.8463369478973817,GSM8880855,OpticNerve,Sham
5128,2371,0.44851794071762874,GSM8880855,OpticNerve,Sham
4185,2207,0.2628434886499403,GSM8880855,OpticNerve,Sham
1736,1088,0.5184331797235023,GSM8880855,OpticNerve,Sham
6260,2817,0.3354632587859425,GSM8880855,OpticNerve,Sham
4993,2481,0.26036451031444025,GSM8880855,OpticNerve,Sham
5633,2498,0.6568436002130303,GSM8880855,OpticNerve,Sham
4773,2157,2.0322648229624973,GSM8880855,OpticNerve,Sham
4947,2462,0.26278552658176674,GSM8880855,OpticNerve,Sham
3081,1704,0.42194092827004215,GSM8880855,OpticNerve,Sham
3696,1897,0.08116883116883117,GSM8880855,OpticNerve,Sham
3427,1778,0.46688065363291503,GSM8880855,OpticNerve,Sham
5018,2389,0.4583499402152252,GSM8880855,OpticNerve,Sham
5685,2664,0.3518029903254178,GSM8880855,OpticNerve,Sham
8820,3643,0.36281179138321995,GSM8880855,OpticNerve,Sham
10018,3800,0.2595328408864045,GSM8880855,OpticNerve,Sham
6437,2532,0.7146186111542644,GSM8880855,OpticNerve,Sham
7265,3179,0.38540949759119064,GSM8880855,OpticNerve,Sham
4915,2441,0.46795523906408953,GSM8880855,OpticNerve,Sham
2807,1621,0.0,GSM8880855,OpticNerve,Sham
4779,2289,0.5021971123666039,GSM8880855,OpticNerve,Sham
1118,821,2.3255813953488373,GSM8880855,OpticNerve,Sham
4600,2339,0.08695652173913043,GSM8880855,OpticNerve,Sham
6088,2774,0.328515111695138,GSM8880855,OpticNerve,Sham
4362,2179,0.7106831728564879,GSM8880855,OpticNerve,Sham
3877,1918,1.3670363683260254,GSM8880855,OpticNerve,Sham
5929,2714,0.505987518974532,GSM8880855,OpticNerve,Sham
3039,1684,0.361961171437973,GSM8880855,OpticNerve,Sham
3603,2002,0.02775464890369137,GSM8880855,OpticNerve,Sham
4957,2407,0.4841638087552955,GSM8880855,OpticNerve,Sham
8767,3422,0.1710961560396943,GSM8880855,OpticNerve,Sham
6756,3037,1.2285375962107756,GSM8880855,OpticNerve,Sham
5531,2631,0.21695895859699874,GSM8880855,OpticNerve,Sham
9051,3762,0.28726107612418517,GSM8880855,OpticNerve,Sham
12951,4323,0.5250559802331866,GSM8880855,OpticNerve,Sham
2858,1606,1.504548635409377,GSM8880855,OpticNerve,Sham
3435,1874,0.5240174672489083,GSM8880855,OpticNerve,Sham
3926,2062,0.5603667855323484,GSM8880855,OpticNerve,Sham
4965,2423,0.3826787512588117,GSM8880855,OpticNerve,Sham
4049,2208,0.5927389478883675,GSM8880855,OpticNerve,Sham
4614,2329,0.5201560468140443,GSM8880855,OpticNerve,Sham
3276,1745,0.6715506715506716,GSM8880855,OpticNerve,Sham
3742,1974,0.16034206306787815,GSM8880855,OpticNerve,Sham
4210,2153,0.21377672209026127,GSM8880855,OpticNerve,Sham
5613,2648,0.5701051131302334,GSM8880855,OpticNerve,Sham
3786,2061,0.29054410987849977,GSM8880855,OpticNerve,Sham
1725,1078,1.855072463768116,GSM8880855,OpticNerve,Sham
6417,2869,0.5142589995324919,GSM8880855,OpticNerve,Sham
10646,3792,0.5166259628029307,GSM8880855,OpticNerve,Sham
6401,2911,0.7498828308076864,GSM8880855,OpticNerve,Sham
7367,2945,0.2986290213112529,GSM8880855,OpticNerve,Sham
3580,1942,0.782122905027933,GSM8880855,OpticNerve,Sham
9135,3716,0.48166392993979196,GSM8880855,OpticNerve,Sham
3656,1923,0.8479212253829322,GSM8880855,OpticNerve,Sham
5166,2406,0.05807200929152149,GSM8880855,OpticNerve,Sham
5323,2474,0.3569415743002066,GSM8880855,OpticNerve,Sham
4873,2347,0.4309460291401601,GSM8880855,OpticNerve,Sham
6771,2931,0.45783488406439227,GSM8880855,OpticNerve,Sham
10279,3883,0.36968576709796674,GSM8880855,OpticNerve,Sham
5788,2605,0.2073255010366275,GSM8880855,OpticNerve,Sham
8571,3458,0.33835025084587567,GSM8880855,OpticNerve,Sham
7131,2881,0.2524190155658393,GSM8880855,OpticNerve,Sham
5853,2666,0.7004954724073125,GSM8880855,OpticNerve,Sham
3934,2076,0.10167768174885612,GSM8880855,OpticNerve,Sham
6575,2880,1.1711026615969582,GSM8880855,OpticNerve,Sham
11475,4124,0.6100217864923747,GSM8880855,OpticNerve,Sham
758,583,0.6596306068601583,GSM8880855,OpticNerve,Sham
5620,2606,0.1779359430604982,GSM8880855,OpticNerve,Sham
10037,3982,0.2889309554647803,GSM8880855,OpticNerve,Sham
1478,934,0.4736129905277402,GSM8880855,OpticNerve,Sham
2102,1271,0.8563273073263558,GSM8880855,OpticNerve,Sham
5404,2488,0.7031828275351591,GSM8880855,OpticNerve,Sham
5969,2657,0.7538951248115262,GSM8880855,OpticNerve,Sham
4380,2234,0.228310502283105,GSM8880855,OpticNerve,Sham
5473,2539,0.3288872647542481,GSM8880855,OpticNerve,Sham
4696,2325,0.21294718909710392,GSM8880855,OpticNerve,Sham
4084,2071,0.0979431929480901,GSM8880855,OpticNerve,Sham
2699,1562,0.5557613931085588,GSM8880855,OpticNerve,Sham
5142,2423,0.6223259432127577,GSM8880855,OpticNerve,Sham
7416,3067,0.7955771305285868,GSM8880855,OpticNerve,Sham
29445,6619,0.7505518763796909,GSM8880855,OpticNerve,Sham
8230,3348,1.1057108140947753,GSM8880855,OpticNerve,Sham
17196,5013,0.6571295650151198,GSM8880855,OpticNerve,Sham
4973,2414,0.7440176955560024,GSM8880855,OpticNerve,Sham
10045,3836,0.3583872573419612,GSM8880855,OpticNerve,Sham
789,565,2.4081115335868186,GSM8880855,OpticNerve,Sham
6376,2882,0.4548306148055207,GSM8880855,OpticNerve,Sham
6219,2846,0.30551535616658626,GSM8880855,OpticNerve,Sham
3974,2037,0.40261701056869653,GSM8880855,OpticNerve,Sham
4828,2391,0.2071251035625518,GSM8880855,OpticNerve,Sham
3862,1996,1.1134127395132056,GSM8880855,OpticNerve,Sham
3799,2021,0.26322716504343247,GSM8880855,OpticNerve,Sham
3665,1956,0.4092769440654843,GSM8880855,OpticNerve,Sham
6251,2877,0.8158694608862581,GSM8880855,OpticNerve,Sham
3981,2072,0.9545340366742026,GSM8880855,OpticNerve,Sham
4714,2197,0.7424692405600339,GSM8880855,OpticNerve,Sham
1914,1277,0.1567398119122257,GSM8880855,OpticNerve,Sham
1223,758,1.9623875715453802,GSM8880855,OpticNerve,Sham
4515,2258,0.6866002214839424,GSM8880855,OpticNerve,Sham
3825,2033,0.1830065359477124,GSM8880855,OpticNerve,Sham
529,434,0.1890359168241966,GSM8880855,OpticNerve,Sham
855,630,0.5847953216374269,GSM8880855,OpticNerve,Sham
3862,2005,1.035732780942517,GSM8880855,OpticNerve,Sham
3947,2116,0.709399543957436,GSM8880855,OpticNerve,Sham
3870,2059,0.8527131782945736,GSM8880855,OpticNerve,Sham
5339,2462,0.6742835737029407,GSM8880855,OpticNerve,Sham
3516,1909,1.9055745164960183,GSM8880855,OpticNerve,Sham
3365,1908,0.44576523031203563,GSM8880855,OpticNerve,Sham
1546,1056,0.45278137128072443,GSM8880855,OpticNerve,Sham
5392,2532,0.8345697329376854,GSM8880855,OpticNerve,Sham
3571,1972,0.08401008120974517,GSM8880855,OpticNerve,Sham
7732,3263,0.1551991722710812,GSM8880855,OpticNerve,Sham
3578,1965,0.3633314700950252,GSM8880855,OpticNerve,Sham
3308,1899,0.3929866989117291,GSM8880855,OpticNerve,Sham
4033,2120,0.5207041904289611,GSM8880855,OpticNerve,Sham
3545,1881,0.7898448519040903,GSM8880855,OpticNerve,Sham
5410,2503,1.0166358595194085,GSM8880855,OpticNerve,Sham
2019,1287,1.5354135710747894,GSM8880855,OpticNerve,Sham
1480,999,0.33783783783783783,GSM8880855,OpticNerve,Sham
3255,1607,1.3824884792626728,GSM8880855,OpticNerve,Sham
3468,1860,1.0380622837370241,GSM8880855,OpticNerve,Sham
3905,1957,0.2560819462227913,GSM8880855,OpticNerve,Sham
4998,2469,0.7202881152460985,GSM8880855,OpticNerve,Sham
5742,2651,0.24381748519679552,GSM8880855,OpticNerve,Sham
5424,2616,1.1061946902654867,GSM8880855,OpticNerve,Sham
6062,2706,0.29693170570768723,GSM8880855,OpticNerve,Sham
921,665,0.5428881650380022,GSM8880855,OpticNerve,Sham
4093,2106,0.4886391399951136,GSM8880855,OpticNerve,Sham
5257,2503,0.323378352672627,GSM8880855,OpticNerve,Sham
4888,2414,0.5728314238952537,GSM8880855,OpticNerve,Sham
3072,1634,1.46484375,GSM8880855,OpticNerve,Sham
15327,4767,0.9982384028185555,GSM8880855,OpticNerve,Sham
5204,2434,0.7686395080707148,GSM8880855,OpticNerve,Sham
2969,1711,0.10104412260020208,GSM8880855,OpticNerve,Sham
3823,2079,1.1247711221553753,GSM8880855,OpticNerve,Sham
5882,2734,0.47602856171370284,GSM8880855,OpticNerve,Sham
4653,2228,0.4083387062110466,GSM8880855,OpticNerve,Sham
2780,1643,1.1151079136690647,GSM8880855,OpticNerve,Sham
4174,2274,0.3114518447532343,GSM8880855,OpticNerve,Sham
1345,921,1.858736059479554,GSM8880855,OpticNerve,Sham
5709,2592,0.2627430373095113,GSM8880855,OpticNerve,Sham
6317,2798,0.12664239354123794,GSM8880855,OpticNerve,Sham
5030,2331,0.2385685884691849,GSM8880855,OpticNerve,Sham
10962,3860,0.9122422915526365,GSM8880855,OpticNerve,Sham
3555,2003,0.25316455696202533,GSM8880855,OpticNerve,Sham
5940,2760,0.5892255892255892,GSM8880855,OpticNerve,Sham
3761,2046,0.6647168306301515,GSM8880855,OpticNerve,Sham
2820,1557,0.6737588652482269,GSM8880855,OpticNerve,Sham
4763,2224,0.5878647910980475,GSM8880855,OpticNerve,Sham
1109,778,3.787195671776375,GSM8880855,OpticNerve,Sham
3777,1987,0.10590415673815197,GSM8880855,OpticNerve,Sham
1674,1067,2.927120669056153,GSM8880855,OpticNerve,Sham
11786,4223,0.43271678262345153,GSM8880855,OpticNerve,Sham
5210,2420,0.7677543186180422,GSM8880855,OpticNerve,Sham
4290,2193,1.491841491841492,GSM8880855,OpticNerve,Sham
3665,2045,0.5184174624829468,GSM8880855,OpticNerve,Sham
5085,2374,0.27531956735496554,GSM8880855,OpticNerve,Sham
5058,2525,0.3361012257809411,GSM8880855,OpticNerve,Sham
1473,1011,0.3394433129667346,GSM8880855,OpticNerve,Sham
4418,2233,0.1358080579447714,GSM8880855,OpticNerve,Sham
1076,808,0.929368029739777,GSM8880855,OpticNerve,Sham
8867,3509,1.127777151234916,GSM8880855,OpticNerve,Sham
1955,1264,0.0,GSM8880855,OpticNerve,Sham
12298,4159,0.8537973654252724,GSM8880855,OpticNerve,Sham
16676,5307,0.6656272487407052,GSM8880855,OpticNerve,Sham
4037,2036,1.3128560812484518,GSM8880855,OpticNerve,Sham
3080,1714,0.45454545454545453,GSM8880855,OpticNerve,Sham
11234,3940,0.667616165212747,GSM8880855,OpticNerve,Sham
3149,1707,1.0161956176563989,GSM8880855,OpticNerve,Sham
9554,3662,1.2350847812434582,GSM8880855,OpticNerve,Sham
6630,2983,0.7088989441930619,GSM8880855,OpticNerve,Sham
4642,2446,0.47393364928909953,GSM8880855,OpticNerve,Sham
5261,2514,1.1784831781030223,GSM8880855,OpticNerve,Sham
4759,2353,0.14708972473208656,GSM8880855,OpticNerve,Sham
3483,1912,0.20097616996841805,GSM8880855,OpticNerve,Sham
14804,4744,0.5944339367738449,GSM8880855,OpticNerve,Sham
1107,801,1.5356820234869015,GSM8880855,OpticNerve,Sham
689,550,0.43541364296081275,GSM8880855,OpticNerve,Sham
576,467,0.5208333333333333,GSM8880855,OpticNerve,Sham
1163,819,0.0,GSM8880855,OpticNerve,Sham
5967,2587,0.7541478129713424,GSM8880855,OpticNerve,Sham
1520,967,1.776315789473684,GSM8880855,OpticNerve,Sham
3919,2135,0.43378412860423576,GSM8880855,OpticNerve,Sham
3708,2033,0.16181229773462785,GSM8880855,OpticNerve,Sham
4012,2127,0.29910269192422734,GSM8880855,OpticNerve,Sham
7343,3021,0.47664442326024786,GSM8880855,OpticNerve,Sham
4402,2299,0.5679236710586097,GSM8880855,OpticNerve,Sham
3883,1955,0.28328611898017,GSM8880855,OpticNerve,Sham
4887,2569,0.12277470841006752,GSM8880855,OpticNerve,Sham
5288,2429,0.510590015128593,GSM8880855,OpticNerve,Sham
3620,1905,0.3314917127071823,GSM8880855,OpticNerve,Sham
32459,6674,0.8318186019285868,GSM8880855,OpticNerve,Sham
4155,2131,0.36101083032490977,GSM8880855,OpticNerve,Sham
5738,2553,0.12199372603694668,GSM8880855,OpticNerve,Sham
4528,2387,0.1987632508833922,GSM8880855,OpticNerve,Sham
3813,2045,0.6031995803829006,GSM8880855,OpticNerve,Sham
4442,2235,0.49527239981990095,GSM8880855,OpticNerve,Sham
4390,2288,0.5466970387243736,GSM8880855,OpticNerve,Sham
5349,2459,0.6543279117592073,GSM8880855,OpticNerve,Sham
6951,3002,0.7049345417925479,GSM8880855,OpticNerve,Sham
